Target,Plate,Well,Cellv,Reads
PSMB5_sg2,P07-P07,R07-C06,1.0,819
PSMB5_sg2,P07-P07,R07-C14,0.0,246
PSMB5_sg2,P07-P07,R09-C22,1.0,1490
PSMB5_sg2,P07-P07,R09-C20,0.0,576
PSMB5_sg2,P07-P07,R09-C24,0.0,338
PSMB5_sg2,P07-P07,R09-C08,1.0,631
PSMB5_sg2,P07-P07,R09-C18,1.0,1148
PSMB5_sg2,P07-P07,R09-C12,1.0,1349
PSMB5_sg2,P07-P07,R09-C02,0.0,411
PSMB5_sg2,P07-P07,R09-C10,0.0,520
PSMB5_sg2,P07-P07,R09-C04,1.0,1372
PSMB5_sg2,P07-P07,R09-C16,1.0,440
PSMB5_sg2,P07-P07,R09-C06,1.0,1502
PSMB5_sg2,P07-P07,R09-C14,1.0,1067
PSMB5_sg2,P07-P07,R11-C22,1.0,1409
PSMB5_sg2,P07-P07,R11-C20,1.0,1823
PSMB5_sg2,P07-P07,R11-C24,1.0,1916
PSMB5_sg2,P07-P07,R11-C08,0.0,239
PSMB5_sg2,P07-P07,R11-C18,1.0,1221
PSMB5_sg2,P07-P07,R11-C12,1.0,1890
PSMB5_sg2,P07-P07,R11-C02,1.0,1304
PSMB5_sg2,P07-P07,R11-C10,0.0,694
PSMB5_sg2,P07-P07,R11-C04,0.0,385
PSMB5_sg2,P07-P07,R11-C16,0.0,340
PSMB5_sg2,P07-P07,R11-C06,1.0,1487
PSMB5_sg2,P07-P07,R11-C14,0.0,202
PSME2_sg3,P01-P01,R01-C22,1.0,1087
PSME2_sg3,P01-P01,R01-C20,1.0,146
PSME2_sg3,P01-P01,R01-C24,1.0,1741
PSME2_sg3,P01-P01,R01-C08,0.0,141
PSME2_sg3,P01-P01,R01-C18,0.0,55
PSME2_sg3,P01-P01,R01-C12,0.0,274
PSME2_sg3,P01-P01,R01-C02,0.0,394
PSME2_sg3,P01-P01,R01-C10,1.0,157
PSME2_sg3,P01-P01,R01-C04,1.0,69
PSME2_sg3,P01-P01,R01-C16,0.0,101
PSME2_sg3,P01-P01,R01-C06,1.0,158
PSME2_sg3,P01-P01,R01-C14,0.0,87
PSME2_sg3,P01-P01,R03-C22,0.0,231
PSME2_sg3,P01-P01,R03-C20,1.0,1157
PSME2_sg3,P01-P01,R03-C24,1.0,301
PSME2_sg3,P01-P01,R03-C08,0.0,128
PSME2_sg3,P01-P01,R03-C18,1.0,51
PSME2_sg3,P01-P01,R03-C12,1.0,848
PSME2_sg3,P01-P01,R03-C02,1.0,408
PSME2_sg3,P01-P01,R03-C10,1.0,161
PSME2_sg3,P01-P01,R03-C04,1.0,67
PSME2_sg3,P01-P01,R03-C16,0.0,106
PSME2_sg3,P01-P01,R03-C06,1.0,131
PSME2_sg3,P01-P01,R03-C14,1.0,215
PSME2_sg3,P01-P01,R15-C22,1.0,2310
PSME2_sg3,P01-P01,R15-C20,1.0,488
PSME2_sg3,P01-P01,R15-C24,1.0,1749
PSME2_sg3,P01-P01,R15-C08,1.0,1191
PSME2_sg3,P01-P01,R15-C18,1.0,226
PSME2_sg3,P01-P01,R15-C12,1.0,761
PSME2_sg3,P01-P01,R15-C02,1.0,1482
PSME2_sg3,P01-P01,R15-C10,0.0,1003
PSME2_sg3,P01-P01,R15-C04,1.0,333
PSME2_sg3,P01-P01,R15-C16,1.0,1786
PSME2_sg3,P01-P01,R15-C06,1.0,1499
PSME2_sg3,P01-P01,R15-C14,1.0,1262
PSME2_sg3,P01-P01,R05-C22,1.0,1695
PSME2_sg3,P01-P01,R05-C20,1.0,197
PSME2_sg3,P01-P01,R05-C24,1.0,1573
PSME2_sg3,P01-P01,R05-C08,0.0,196
PSME2_sg3,P01-P01,R05-C18,0.0,88
PSME2_sg3,P01-P01,R05-C12,0.0,158
PSME2_sg3,P01-P01,R05-C02,1.0,1863
PSME2_sg3,P01-P01,R05-C10,1.0,409
PSME2_sg3,P01-P01,R05-C04,0.0,97
PSME2_sg3,P01-P01,R05-C16,0.0,612
PSME2_sg3,P01-P01,R05-C06,0.0,227
PSME2_sg3,P01-P01,R05-C14,1.0,743
PSME2_sg3,P01-P01,R13-C22,1.0,404
PSME2_sg3,P01-P01,R13-C20,0.0,224
PSME2_sg3,P01-P01,R13-C24,0.0,1273
PSME2_sg3,P01-P01,R13-C08,1.0,575
PSME2_sg3,P01-P01,R13-C18,0.0,83
PSME2_sg3,P01-P01,R13-C12,1.0,241
PSME2_sg3,P01-P01,R13-C02,1.0,1321
PSME2_sg3,P01-P01,R13-C10,0.0,234
PSME2_sg3,P01-P01,R13-C04,0.0,79
PSME2_sg3,P01-P01,R13-C16,0.0,169
PSME2_sg3,P01-P01,R13-C06,1.0,1044
PSME2_sg3,P01-P01,R13-C14,0.0,358
PSME2_sg3,P01-P01,R07-C22,1.0,1028
PSME2_sg3,P01-P01,R07-C20,1.0,908
PSME2_sg3,P01-P01,R07-C24,0.0,248
PSME2_sg3,P01-P01,R07-C08,0.0,138
PSME2_sg3,P01-P01,R07-C18,0.0,64
PSME2_sg3,P01-P01,R07-C12,1.0,607
PSME2_sg3,P01-P01,R07-C02,1.0,684
PSME2_sg3,P01-P01,R07-C10,1.0,517
PSME2_sg3,P01-P01,R07-C04,0.0,79
PSME2_sg3,P01-P01,R07-C16,1.0,122
PSME2_sg3,P01-P01,R07-C06,0.0,157
PSME2_sg3,P01-P01,R07-C14,0.0,141
PSME2_sg3,P01-P01,R11-C22,1.0,807
PSME2_sg3,P01-P01,R11-C20,1.0,265
PSME2_sg3,P01-P01,R11-C24,1.0,1483
PSME2_sg3,P01-P01,R11-C08,1.0,892
PSME2_sg3,P01-P01,R11-C18,1.0,936
PSME2_sg3,P01-P01,R11-C12,1.0,321
PSME2_sg3,P01-P01,R11-C02,1.0,1605
PSME2_sg3,P01-P01,R11-C10,1.0,2093
PSME2_sg3,P01-P01,R11-C04,1.0,716
PSME2_sg3,P01-P01,R11-C16,1.0,454
PSME2_sg3,P01-P01,R11-C06,1.0,1459
PSME2_sg3,P01-P01,R11-C14,1.0,603
PSME2_sg3,P01-P01,R09-C22,0.0,419
PSME2_sg3,P01-P01,R09-C20,1.0,540
PSME2_sg3,P01-P01,R09-C24,0.0,234
PSME2_sg3,P01-P01,R09-C08,1.0,1106
PSME2_sg3,P01-P01,R09-C18,1.0,82
PSME2_sg3,P01-P01,R09-C12,0.0,257
PSME2_sg3,P01-P01,R09-C02,0.0,247
PSME2_sg3,P01-P01,R09-C10,1.0,482
PSME2_sg3,P01-P01,R09-C04,1.0,437
PSME2_sg3,P01-P01,R09-C16,1.0,394
PSME2_sg3,P01-P01,R09-C06,1.0,530
PSME2_sg3,P01-P01,R09-C14,0.0,97
PSME2_sg3,P04-P04,R01-C22,1.0,1344
PSME2_sg3,P04-P04,R01-C20,1.0,179
PSME2_sg3,P04-P04,R01-C24,1.0,2129
PSME2_sg3,P04-P04,R01-C08,0.0,160
PSME2_sg3,P04-P04,R01-C18,0.0,76
PSME2_sg3,P04-P04,R01-C12,0.0,379
PSME2_sg3,P04-P04,R01-C02,0.0,523
PSME2_sg3,P04-P04,R01-C10,1.0,199
PSME2_sg3,P04-P04,R01-C04,1.0,84
PSME2_sg3,P04-P04,R01-C16,0.0,170
PSME2_sg3,P04-P04,R01-C06,1.0,203
PSME2_sg3,P04-P04,R01-C14,0.0,119
PSME2_sg3,P04-P04,R03-C22,0.0,372
PSME2_sg3,P04-P04,R03-C20,1.0,1462
PSME2_sg3,P04-P04,R03-C24,1.0,462
PSME2_sg3,P04-P04,R03-C08,0.0,177
PSME2_sg3,P04-P04,R03-C18,1.0,53
PSME2_sg3,P04-P04,R03-C12,1.0,1271
PSME2_sg3,P04-P04,R03-C02,1.0,744
PSME2_sg3,P04-P04,R03-C10,1.0,239
PSME2_sg3,P04-P04,R03-C04,1.0,89
PSME2_sg3,P04-P04,R03-C16,0.0,136
PSME2_sg3,P04-P04,R03-C06,1.0,170
PSME2_sg3,P04-P04,R03-C14,1.0,305
PSME2_sg3,P04-P04,R15-C22,1.0,3323
PSME2_sg3,P04-P04,R15-C20,1.0,740
PSME2_sg3,P04-P04,R15-C24,1.0,2677
PSME2_sg3,P04-P04,R15-C08,1.0,1619
PSME2_sg3,P04-P04,R15-C18,1.0,296
PSME2_sg3,P04-P04,R15-C12,1.0,1125
PSME2_sg3,P04-P04,R15-C02,1.0,2027
PSME2_sg3,P04-P04,R15-C10,0.0,1510
PSME2_sg3,P04-P04,R15-C04,1.0,486
PSME2_sg3,P04-P04,R15-C16,1.0,2742
PSME2_sg3,P04-P04,R15-C06,1.0,1984
PSME2_sg3,P04-P04,R15-C14,1.0,1812
PSME2_sg3,P04-P04,R05-C22,1.0,2582
PSME2_sg3,P04-P04,R05-C20,1.0,275
PSME2_sg3,P04-P04,R05-C24,1.0,2407
PSME2_sg3,P04-P04,R05-C08,0.0,273
PSME2_sg3,P04-P04,R05-C18,0.0,127
PSME2_sg3,P04-P04,R05-C12,0.0,245
PSME2_sg3,P04-P04,R05-C02,1.0,2726
PSME2_sg3,P04-P04,R05-C10,1.0,625
PSME2_sg3,P04-P04,R05-C04,0.0,140
PSME2_sg3,P04-P04,R05-C16,0.0,1183
PSME2_sg3,P04-P04,R05-C06,0.0,319
PSME2_sg3,P04-P04,R05-C14,1.0,1136
PSME2_sg3,P04-P04,R13-C22,1.0,564
PSME2_sg3,P04-P04,R13-C20,0.0,323
PSME2_sg3,P04-P04,R13-C24,0.0,1689
PSME2_sg3,P04-P04,R13-C08,1.0,788
PSME2_sg3,P04-P04,R13-C18,0.0,114
PSME2_sg3,P04-P04,R13-C12,1.0,415
PSME2_sg3,P04-P04,R13-C02,1.0,1748
PSME2_sg3,P04-P04,R13-C10,0.0,330
PSME2_sg3,P04-P04,R13-C04,0.0,119
PSME2_sg3,P04-P04,R13-C16,0.0,205
PSME2_sg3,P04-P04,R13-C06,1.0,1455
PSME2_sg3,P04-P04,R13-C14,0.0,503
PSME2_sg3,P04-P04,R07-C22,1.0,1317
PSME2_sg3,P04-P04,R07-C20,1.0,1265
PSME2_sg3,P04-P04,R07-C24,0.0,371
PSME2_sg3,P04-P04,R07-C08,0.0,177
PSME2_sg3,P04-P04,R07-C18,0.0,106
PSME2_sg3,P04-P04,R07-C12,1.0,970
PSME2_sg3,P04-P04,R07-C02,1.0,901
PSME2_sg3,P04-P04,R07-C10,1.0,773
PSME2_sg3,P04-P04,R07-C04,0.0,102
PSME2_sg3,P04-P04,R07-C16,1.0,190
PSME2_sg3,P04-P04,R07-C06,0.0,207
PSME2_sg3,P04-P04,R07-C14,0.0,210
PSME2_sg3,P04-P04,R11-C22,1.0,1059
PSME2_sg3,P04-P04,R11-C20,1.0,364
PSME2_sg3,P04-P04,R11-C24,1.0,2276
PSME2_sg3,P04-P04,R11-C08,1.0,1220
PSME2_sg3,P04-P04,R11-C18,1.0,1255
PSME2_sg3,P04-P04,R11-C12,1.0,470
PSME2_sg3,P04-P04,R11-C02,1.0,2512
PSME2_sg3,P04-P04,R11-C10,1.0,3034
PSME2_sg3,P04-P04,R11-C04,1.0,1066
PSME2_sg3,P04-P04,R11-C16,1.0,662
PSME2_sg3,P04-P04,R11-C06,1.0,2384
PSME2_sg3,P04-P04,R11-C14,1.0,917
PSME2_sg3,P04-P04,R09-C22,0.0,598
PSME2_sg3,P04-P04,R09-C20,1.0,828
PSME2_sg3,P04-P04,R09-C24,0.0,341
PSME2_sg3,P04-P04,R09-C08,1.0,1871
PSME2_sg3,P04-P04,R09-C18,1.0,111
PSME2_sg3,P04-P04,R09-C12,0.0,360
PSME2_sg3,P04-P04,R09-C02,0.0,360
PSME2_sg3,P04-P04,R09-C10,1.0,779
PSME2_sg3,P04-P04,R09-C04,1.0,563
PSME2_sg3,P04-P04,R09-C16,1.0,555
PSME2_sg3,P04-P04,R09-C06,1.0,663
PSME2_sg3,P04-P04,R09-C14,0.0,130
PSME2_sg3,P05-P05,R01-C22,1.0,731
PSME2_sg3,P05-P05,R01-C20,1.0,76
PSME2_sg3,P05-P05,R01-C24,1.0,1194
PSME2_sg3,P05-P05,R01-C08,0.0,57
PSME2_sg3,P05-P05,R01-C18,0.0,26
PSME2_sg3,P05-P05,R01-C12,0.0,190
PSME2_sg3,P05-P05,R01-C02,0.0,254
PSME2_sg3,P05-P05,R01-C10,1.0,84
PSME2_sg3,P05-P05,R01-C04,1.0,24
PSME2_sg3,P05-P05,R01-C16,0.0,63
PSME2_sg3,P05-P05,R01-C06,1.0,86
PSME2_sg3,P05-P05,R01-C14,0.0,46
PSME2_sg3,P05-P05,R03-C22,0.0,135
PSME2_sg3,P05-P05,R03-C20,1.0,805
PSME2_sg3,P05-P05,R03-C24,1.0,189
PSME2_sg3,P05-P05,R03-C08,0.0,58
PSME2_sg3,P05-P05,R03-C18,1.0,24
PSME2_sg3,P05-P05,R03-C12,1.0,643
PSME2_sg3,P05-P05,R03-C02,1.0,349
PSME2_sg3,P05-P05,R03-C10,1.0,86
PSME2_sg3,P05-P05,R03-C04,1.0,26
PSME2_sg3,P05-P05,R03-C16,0.0,47
PSME2_sg3,P05-P05,R03-C06,1.0,66
PSME2_sg3,P05-P05,R03-C14,1.0,143
PSME2_sg3,P05-P05,R15-C22,1.0,1637
PSME2_sg3,P05-P05,R15-C20,1.0,278
PSME2_sg3,P05-P05,R15-C24,1.0,1233
PSME2_sg3,P05-P05,R15-C08,1.0,774
PSME2_sg3,P05-P05,R15-C18,1.0,119
PSME2_sg3,P05-P05,R15-C12,1.0,535
PSME2_sg3,P05-P05,R15-C02,1.0,948
PSME2_sg3,P05-P05,R15-C10,0.0,676
PSME2_sg3,P05-P05,R15-C04,1.0,226
PSME2_sg3,P05-P05,R15-C16,1.0,1303
PSME2_sg3,P05-P05,R15-C06,1.0,1015
PSME2_sg3,P05-P05,R15-C14,1.0,893
PSME2_sg3,P05-P05,R05-C22,1.0,1192
PSME2_sg3,P05-P05,R05-C20,1.0,110
PSME2_sg3,P05-P05,R05-C24,1.0,1188
PSME2_sg3,P05-P05,R05-C08,0.0,105
PSME2_sg3,P05-P05,R05-C18,0.0,53
PSME2_sg3,P05-P05,R05-C12,0.0,97
PSME2_sg3,P05-P05,R05-C02,1.0,1365
PSME2_sg3,P05-P05,R05-C10,1.0,279
PSME2_sg3,P05-P05,R05-C04,0.0,54
PSME2_sg3,P05-P05,R05-C16,0.0,511
PSME2_sg3,P05-P05,R05-C06,0.0,146
PSME2_sg3,P05-P05,R05-C14,1.0,550
PSME2_sg3,P05-P05,R13-C22,1.0,237
PSME2_sg3,P05-P05,R13-C20,0.0,135
PSME2_sg3,P05-P05,R13-C24,0.0,899
PSME2_sg3,P05-P05,R13-C08,1.0,384
PSME2_sg3,P05-P05,R13-C18,0.0,43
PSME2_sg3,P05-P05,R13-C12,1.0,153
PSME2_sg3,P05-P05,R13-C02,1.0,899
PSME2_sg3,P05-P05,R13-C10,0.0,149
PSME2_sg3,P05-P05,R13-C04,0.0,41
PSME2_sg3,P05-P05,R13-C16,0.0,79
PSME2_sg3,P05-P05,R13-C06,1.0,724
PSME2_sg3,P05-P05,R13-C14,0.0,263
PSME2_sg3,P05-P05,R07-C22,1.0,614
PSME2_sg3,P05-P05,R07-C20,1.0,690
PSME2_sg3,P05-P05,R07-C24,0.0,128
PSME2_sg3,P05-P05,R07-C08,0.0,74
PSME2_sg3,P05-P05,R07-C18,0.0,36
PSME2_sg3,P05-P05,R07-C12,1.0,440
PSME2_sg3,P05-P05,R07-C02,1.0,410
PSME2_sg3,P05-P05,R07-C10,1.0,368
PSME2_sg3,P05-P05,R07-C04,0.0,35
PSME2_sg3,P05-P05,R07-C16,1.0,76
PSME2_sg3,P05-P05,R07-C06,0.0,68
PSME2_sg3,P05-P05,R07-C14,0.0,85
PSME2_sg3,P05-P05,R11-C22,1.0,493
PSME2_sg3,P05-P05,R11-C20,1.0,132
PSME2_sg3,P05-P05,R11-C24,1.0,1098
PSME2_sg3,P05-P05,R11-C08,1.0,671
PSME2_sg3,P05-P05,R11-C18,1.0,677
PSME2_sg3,P05-P05,R11-C12,1.0,205
PSME2_sg3,P05-P05,R11-C02,1.0,1163
PSME2_sg3,P05-P05,R11-C10,1.0,1589
PSME2_sg3,P05-P05,R11-C04,1.0,499
PSME2_sg3,P05-P05,R11-C16,1.0,291
PSME2_sg3,P05-P05,R11-C06,1.0,1034
PSME2_sg3,P05-P05,R11-C14,1.0,461
PSME2_sg3,P05-P05,R09-C22,0.0,241
PSME2_sg3,P05-P05,R09-C20,1.0,324
PSME2_sg3,P05-P05,R09-C24,0.0,112
PSME2_sg3,P05-P05,R09-C08,1.0,850
PSME2_sg3,P05-P05,R09-C18,1.0,39
PSME2_sg3,P05-P05,R09-C12,0.0,152
PSME2_sg3,P05-P05,R09-C02,0.0,124
PSME2_sg3,P05-P05,R09-C10,1.0,339
PSME2_sg3,P05-P05,R09-C04,1.0,271
PSME2_sg3,P05-P05,R09-C16,1.0,233
PSME2_sg3,P05-P05,R09-C06,1.0,269
PSME2_sg3,P05-P05,R09-C14,0.0,44
PSME2_sg3,P06-P06,R01-C22,1.0,517
PSME2_sg3,P06-P06,R01-C20,1.0,70
PSME2_sg3,P06-P06,R01-C24,1.0,836
PSME2_sg3,P06-P06,R01-C08,0.0,63
PSME2_sg3,P06-P06,R01-C18,0.0,23
PSME2_sg3,P06-P06,R01-C12,0.0,172
PSME2_sg3,P06-P06,R01-C02,0.0,207
PSME2_sg3,P06-P06,R01-C10,1.0,70
PSME2_sg3,P06-P06,R01-C04,1.0,34
PSME2_sg3,P06-P06,R01-C16,0.0,52
PSME2_sg3,P06-P06,R01-C06,1.0,84
PSME2_sg3,P06-P06,R01-C14,0.0,59
PSME2_sg3,P06-P06,R03-C22,0.0,131
PSME2_sg3,P06-P06,R03-C20,1.0,553
PSME2_sg3,P06-P06,R03-C24,1.0,132
PSME2_sg3,P06-P06,R03-C08,0.0,47
PSME2_sg3,P06-P06,R03-C18,1.0,31
PSME2_sg3,P06-P06,R03-C12,1.0,459
PSME2_sg3,P06-P06,R03-C02,1.0,262
PSME2_sg3,P06-P06,R03-C10,1.0,90
PSME2_sg3,P06-P06,R03-C04,1.0,24
PSME2_sg3,P06-P06,R03-C16,0.0,55
PSME2_sg3,P06-P06,R03-C06,1.0,69
PSME2_sg3,P06-P06,R03-C14,1.0,120
PSME2_sg3,P06-P06,R15-C22,1.0,1265
PSME2_sg3,P06-P06,R15-C20,1.0,266
PSME2_sg3,P06-P06,R15-C24,1.0,1048
PSME2_sg3,P06-P06,R15-C08,1.0,612
PSME2_sg3,P06-P06,R15-C18,1.0,105
PSME2_sg3,P06-P06,R15-C12,1.0,420
PSME2_sg3,P06-P06,R15-C02,1.0,831
PSME2_sg3,P06-P06,R15-C10,0.0,618
PSME2_sg3,P06-P06,R15-C04,1.0,177
PSME2_sg3,P06-P06,R15-C16,1.0,979
PSME2_sg3,P06-P06,R15-C06,1.0,776
PSME2_sg3,P06-P06,R15-C14,1.0,689
PSME2_sg3,P06-P06,R05-C22,1.0,914
PSME2_sg3,P06-P06,R05-C20,1.0,116
PSME2_sg3,P06-P06,R05-C24,1.0,894
PSME2_sg3,P06-P06,R05-C08,0.0,115
PSME2_sg3,P06-P06,R05-C18,0.0,38
PSME2_sg3,P06-P06,R05-C12,0.0,72
PSME2_sg3,P06-P06,R05-C02,1.0,1031
PSME2_sg3,P06-P06,R05-C10,1.0,221
PSME2_sg3,P06-P06,R05-C04,0.0,67
PSME2_sg3,P06-P06,R05-C16,0.0,404
PSME2_sg3,P06-P06,R05-C06,0.0,121
PSME2_sg3,P06-P06,R05-C14,1.0,399
PSME2_sg3,P06-P06,R13-C22,1.0,218
PSME2_sg3,P06-P06,R13-C20,0.0,110
PSME2_sg3,P06-P06,R13-C24,0.0,668
PSME2_sg3,P06-P06,R13-C08,1.0,290
PSME2_sg3,P06-P06,R13-C18,0.0,41
PSME2_sg3,P06-P06,R13-C12,1.0,143
PSME2_sg3,P06-P06,R13-C02,1.0,666
PSME2_sg3,P06-P06,R13-C10,0.0,135
PSME2_sg3,P06-P06,R13-C04,0.0,35
PSME2_sg3,P06-P06,R13-C16,0.0,85
PSME2_sg3,P06-P06,R13-C06,1.0,519
PSME2_sg3,P06-P06,R13-C14,0.0,195
PSME2_sg3,P06-P06,R11-C22,1.0,405
PSME2_sg3,P06-P06,R11-C20,1.0,120
PSME2_sg3,P06-P06,R11-C24,1.0,808
PSME2_sg3,P06-P06,R11-C08,1.0,507
PSME2_sg3,P06-P06,R11-C18,1.0,466
PSME2_sg3,P06-P06,R11-C12,1.0,165
PSME2_sg3,P06-P06,R11-C02,1.0,937
PSME2_sg3,P06-P06,R11-C10,1.0,1106
PSME2_sg3,P06-P06,R11-C04,1.0,416
PSME2_sg3,P06-P06,R11-C16,1.0,239
PSME2_sg3,P06-P06,R11-C06,1.0,799
PSME2_sg3,P06-P06,R11-C14,1.0,365
PSME2_sg3,P06-P06,R09-C22,0.0,199
PSME2_sg3,P06-P06,R09-C20,1.0,269
PSME2_sg3,P06-P06,R09-C24,0.0,118
PSME2_sg3,P06-P06,R09-C08,1.0,665
PSME2_sg3,P06-P06,R09-C18,1.0,48
PSME2_sg3,P06-P06,R09-C12,0.0,144
PSME2_sg3,P06-P06,R09-C02,0.0,142
PSME2_sg3,P06-P06,R09-C10,1.0,287
PSME2_sg3,P06-P06,R09-C04,1.0,207
PSME2_sg3,P06-P06,R09-C16,1.0,183
PSME2_sg3,P06-P06,R09-C06,1.0,231
PSME2_sg3,P06-P06,R09-C14,0.0,55
PSME2_sg3,P06-P06,R07-C22,1.0,474
PSME2_sg3,P06-P06,R07-C20,1.0,463
PSME2_sg3,P06-P06,R07-C24,0.0,130
PSME2_sg3,P06-P06,R07-C08,0.0,72
PSME2_sg3,P06-P06,R07-C18,0.0,26
PSME2_sg3,P06-P06,R07-C12,1.0,311
PSME2_sg3,P06-P06,R07-C02,1.0,363
PSME2_sg3,P06-P06,R07-C10,1.0,267
PSME2_sg3,P06-P06,R07-C04,0.0,33
PSME2_sg3,P06-P06,R07-C16,1.0,74
PSME2_sg3,P06-P06,R07-C06,0.0,69
PSME2_sg3,P06-P06,R07-C14,0.0,67
PSME2_sg3,P07-P07,R01-C22,1.0,470
PSME2_sg3,P07-P07,R01-C20,1.0,79
PSME2_sg3,P07-P07,R01-C24,1.0,734
PSME2_sg3,P07-P07,R01-C08,0.0,56
PSME2_sg3,P07-P07,R01-C18,0.0,31
PSME2_sg3,P07-P07,R01-C12,0.0,159
PSME2_sg3,P07-P07,R01-C02,0.0,221
PSME2_sg3,P07-P07,R01-C10,1.0,75
PSME2_sg3,P07-P07,R01-C04,1.0,29
PSME2_sg3,P07-P07,R01-C16,0.0,42
PSME2_sg3,P07-P07,R01-C06,1.0,79
PSME2_sg3,P07-P07,R01-C14,0.0,48
PSME2_sg3,P07-P07,R03-C22,0.0,116
PSME2_sg3,P07-P07,R03-C20,1.0,561
PSME2_sg3,P07-P07,R03-C24,1.0,130
PSME2_sg3,P07-P07,R03-C08,0.0,62
PSME2_sg3,P07-P07,R03-C18,1.0,16
PSME2_sg3,P07-P07,R03-C12,1.0,469
PSME2_sg3,P07-P07,R03-C02,1.0,244
PSME2_sg3,P07-P07,R03-C10,1.0,93
PSME2_sg3,P07-P07,R03-C04,1.0,27
PSME2_sg3,P07-P07,R03-C16,0.0,53
PSME2_sg3,P07-P07,R03-C06,1.0,81
PSME2_sg3,P07-P07,R03-C14,1.0,126
PSME2_sg3,P07-P07,R15-C22,1.0,1193
PSME2_sg3,P07-P07,R15-C20,1.0,261
PSME2_sg3,P07-P07,R15-C24,1.0,951
PSME2_sg3,P07-P07,R15-C08,1.0,557
PSME2_sg3,P07-P07,R15-C18,1.0,122
PSME2_sg3,P07-P07,R15-C12,1.0,432
PSME2_sg3,P07-P07,R15-C02,1.0,786
PSME2_sg3,P07-P07,R15-C10,0.0,537
PSME2_sg3,P07-P07,R15-C04,1.0,211
PSME2_sg3,P07-P07,R15-C16,1.0,1000
PSME2_sg3,P07-P07,R15-C06,1.0,740
PSME2_sg3,P07-P07,R15-C14,1.0,674
PSME2_sg3,P07-P07,R05-C22,1.0,870
PSME2_sg3,P07-P07,R05-C20,1.0,102
PSME2_sg3,P07-P07,R05-C24,1.0,870
PSME2_sg3,P07-P07,R05-C08,0.0,115
PSME2_sg3,P07-P07,R05-C18,0.0,56
PSME2_sg3,P07-P07,R05-C12,0.0,81
PSME2_sg3,P07-P07,R05-C02,1.0,1010
PSME2_sg3,P07-P07,R05-C10,1.0,231
PSME2_sg3,P07-P07,R05-C04,0.0,59
PSME2_sg3,P07-P07,R05-C16,0.0,378
PSME2_sg3,P07-P07,R05-C06,0.0,142
PSME2_sg3,P07-P07,R05-C14,1.0,409
PSME2_sg3,P07-P07,R13-C22,1.0,230
PSME2_sg3,P07-P07,R13-C20,0.0,105
PSME2_sg3,P07-P07,R13-C24,0.0,623
PSME2_sg3,P07-P07,R13-C08,1.0,256
PSME2_sg3,P07-P07,R13-C18,0.0,47
PSME2_sg3,P07-P07,R13-C12,1.0,142
PSME2_sg3,P07-P07,R13-C02,1.0,642
PSME2_sg3,P07-P07,R13-C10,0.0,107
PSME2_sg3,P07-P07,R13-C04,0.0,41
PSME2_sg3,P07-P07,R13-C16,0.0,62
PSME2_sg3,P07-P07,R13-C06,1.0,521
PSME2_sg3,P07-P07,R13-C14,0.0,183
PSME2_sg3,P07-P07,R07-C22,1.0,485
PSME2_sg3,P07-P07,R07-C20,1.0,439
PSME2_sg3,P07-P07,R07-C24,0.0,135
PSME2_sg3,P07-P07,R07-C08,0.0,67
PSME2_sg3,P07-P07,R07-C18,0.0,29
PSME2_sg3,P07-P07,R07-C12,1.0,308
PSME2_sg3,P07-P07,R07-C02,1.0,324
PSME2_sg3,P07-P07,R07-C10,1.0,287
PSME2_sg3,P07-P07,R07-C04,0.0,40
PSME2_sg3,P07-P07,R07-C16,1.0,61
PSME2_sg3,P07-P07,R07-C06,0.0,66
PSME2_sg3,P07-P07,R07-C14,0.0,95
PSME2_sg3,P07-P07,R11-C22,1.0,387
PSME2_sg3,P07-P07,R11-C20,1.0,131
PSME2_sg3,P07-P07,R11-C24,1.0,811
PSME2_sg3,P07-P07,R11-C08,1.0,444
PSME2_sg3,P07-P07,R11-C18,1.0,449
PSME2_sg3,P07-P07,R11-C12,1.0,176
PSME2_sg3,P07-P07,R11-C02,1.0,908
PSME2_sg3,P07-P07,R11-C10,1.0,1184
PSME2_sg3,P07-P07,R11-C04,1.0,365
PSME2_sg3,P07-P07,R11-C16,1.0,255
PSME2_sg3,P07-P07,R11-C06,1.0,801
PSME2_sg3,P07-P07,R11-C14,1.0,307
PSME2_sg3,P07-P07,R09-C22,0.0,201
PSME2_sg3,P07-P07,R09-C20,1.0,268
PSME2_sg3,P07-P07,R09-C24,0.0,113
PSME2_sg3,P07-P07,R09-C08,1.0,647
PSME2_sg3,P07-P07,R09-C18,1.0,54
PSME2_sg3,P07-P07,R09-C12,0.0,144
PSME2_sg3,P07-P07,R09-C02,0.0,117
PSME2_sg3,P07-P07,R09-C10,1.0,296
PSME2_sg3,P07-P07,R09-C04,1.0,217
PSME2_sg3,P07-P07,R09-C16,1.0,216
PSME2_sg3,P07-P07,R09-C06,1.0,268
PSME2_sg3,P07-P07,R09-C14,0.0,54
PSME2_sg2,P01-P01,R01-C22,0.0,70
PSME2_sg2,P01-P01,R01-C20,0.0,67
PSME2_sg2,P01-P01,R01-C24,0.0,798
PSME2_sg2,P01-P01,R01-C08,1.0,56
PSME2_sg2,P01-P01,R01-C18,0.0,67
PSME2_sg2,P01-P01,R01-C12,0.0,29
PSME2_sg2,P01-P01,R01-C02,0.0,47
